Strategy Variant,Symbol,Entry Date,Recommendation,Signal Pattern,Entry Close,21 EMA,50 DMA,200 DMA,RSI(14),Volume,Average Volume(20),Relative Volume (RVOL),Distance from 52-week High (%),Distance from 21 EMA (%),Avg Traded Value,Day 1 Close,Day 2 Close,Day 3 Close,Day 4 Close,Day 5 Close,Day 6 Close,Day 7 Close,Day 8 Close,Day 9 Close,Day 10 Close,Day 11 Close,Day 12 Close,Day 13 Close,Day 14 Close,Day 15 Close,Day 16 Close,Day 17 Close,Day 18 Close,Day 19 Close,Day 20 Close,Day 21 Close,Day 22 Close,Day 23 Close,Day 24 Close,Day 25 Close,Day 26 Close,Day 27 Close,Day 28 Close,Day 29 Close,Day 30 Close,Max Favorable Move 30D (%),Max Drawdown 30D (%),30D Close Return (%),Target Hit,Stop Hit,Exit Reason,Exit Date,Exit Return (%),Days Held
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,LTM,2021-07-14,BUY,Volume Dry-Up Breakout,4214.75,4063.0097089738874,3942.0290087890626,3686.3915014648437,63.651819820713094,743692.0,246028.3,3.0227904676006787,5.983716261432077,3.7346770471891033,1036947777.425,4420.25,4288.60009765625,4379.60009765625,4357.60009765625,4406.14990234375,4361.2001953125,4351.39990234375,4349.39990234375,4357.2998046875,4639.64990234375,4684.35009765625,4702.4501953125,4720.2998046875,4694.89990234375,4704.7001953125,4762.5498046875,4748.35009765625,4789.0,4754.39990234375,4877.0498046875,4862.5,4774.7998046875,4958.85009765625,4981.7998046875,4918.25,5053.10009765625,4982.35009765625,5087.89990234375,5137.7001953125,5233.60009765625,24.56254819384305,0.12456254819384306,24.173440836496827,True,False,Target,2021-07-15,5.0,30
BE_VOLUME_REVERSAL_HIGH_CONFIDENCE,HINDZINC,2021-07-15,BUY,Bullish Engulfing,347.20001220703125,336.0256386640282,332.3030010986328,279.57250030517577,65.90180335997283,2841884.0,1016281.45,2.7963552813051935,4.11488363582762,3.32545266112139,352852931.8457794,344.1000061035156,339.95001220703125,333.0,327.04998779296875,328.54998779296875,326.5,320.45001220703125,316.25,323.54998779296875,320.5,324.5,321.25,319.6499938964844,319.45001220703125,318.3999938964844,317.6000061035156,309.3500061035156,316.1499938964844,319.79998779296875,320.8999938964844,330.8500061035156,317.6499938964844,321.25,308.1000061035156,310.25,316.25,316.04998779296875,315.29998779296875,318.20001220703125,324.04998779296875,0.7488408682391305,-15.29378002206196,-6.667633525386633,False,True,Stop,2021-07-20,-4.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,BASF,2021-07-15,BUY,Volume Dry-Up Breakout,2724.75,2601.8086094402547,2527.3619921875,1943.8412506103516,65.07474434734758,106419.0,40744.3,2.6118745444148015,4.895287958115183,4.725228063035526,111018031.42500001,2716.89990234375,2718.699951171875,2689.300048828125,2705.64990234375,2726.60009765625,2818.050048828125,2815.39990234375,2894.0,2826.35009765625,2876.199951171875,2921.800048828125,2887.949951171875,2874.949951171875,2864.949951171875,3375.800048828125,3669.89990234375,3790.60009765625,3830.89990234375,3757.300048828125,3666.050048828125,3651.14990234375,3580.64990234375,3487.199951171875,3543.0,3433.64990234375,3514.39990234375,3475.89990234375,3440.0,3432.89990234375,3600.949951171875,44.23341590971649,-2.743370951463437,32.15707683904487,True,False,Target,2021-07-26,5.0,30
BE_VOLUME_REVERSAL_HIGH_CONFIDENCE,GLENMARK,2021-07-16,BUY,Bullish Engulfing,687.0499877929688,653.8401352063358,632.7370007324218,531.8322503662109,65.14400796784,6432804.0,1749842.1,3.676219700051793,0.42753800101902173,5.07920067894772,1202228993.4446228,682.5499877929688,667.5999755859375,672.2999877929688,649.9000244140625,626.4000244140625,588.75,587.6500244140625,591.5999755859375,607.4500122070312,605.6500244140625,604.4000244140625,595.7999877929688,599.0,596.4500122070312,590.7999877929688,580.9500122070312,578.4000244140625,570.5999755859375,563.25,569.3499755859375,554.0,553.5999755859375,539.75,527.6500244140625,521.6500244140625,519.7000122070312,512.8499755859375,516.5999755859375,528.25,530.2999877929688,0.5676478398013899,-25.616767793762733,-22.814933816319932,False,True,Stop,2021-07-23,-4.0,30
TIGHT_BASE_BREAKOUT_OPTIMIZED,RADICO,2021-07-16,BUY,10D Tight Base Breakout,790.75,756.4735506385779,689.3009985351563,543.7730000305176,63.24657304725582,639982.0,470982.85,1.358822301066801,4.151515151515151,4.5310836489243576,372429688.6375,828.0,811.5499877929688,843.4000244140625,861.7000122070312,846.2000122070312,826.4500122070312,831.3499755859375,880.4500122070312,903.0999755859375,893.5999755859375,886.7000122070312,885.0,889.0499877929688,874.7999877929688,854.9000244140625,849.9500122070312,892.0499877929688,935.25,920.5499877929688,903.6500244140625,919.9000244140625,904.2000122070312,884.3499755859375,857.9000244140625,868.5999755859375,879.2999877929688,885.0999755859375,865.4000244140625,882.7000122070312,874.1500244140625,19.506797344293393,-1.1444815419498893,10.546952186413215,True,False,Target,2021-07-19,5.0,30
BE_VOLUME_HC_BALANCED,ORIENTCEM,2021-07-19,BUY,Bullish Engulfing,148.9499969482422,142.21860868969122,136.72600036621094,97.73225023269653,66.91589883267748,2038795.0,1006134.25,2.0263647718979847,2.2958347458598336,4.733127626946678,149863693.46702194,151.14999389648438,153.5,151.75,151.9499969482422,152.39999389648438,150.75,156.39999389648438,159.75,162.39999389648438,167.10000610351562,169.5,169.10000610351562,169.1999969482422,168.6999969482422,160.0500030517578,154.39999389648438,162.35000610351562,161.14999389648438,159.10000610351562,156.89999389648438,157.89999389648438,151.60000610351562,146.3000030517578,148.89999389648438,149.39999389648438,147.75,152.89999389648438,153.5,151.8000030517578,151.14999389648438,16.482043339879056,-2.6518946150866656,1.477003688027367,True,False,Target,2021-07-22,5.0,30
BE_VOLUME_REVERSAL_HIGH_CONFIDENCE,ORIENTCEM,2021-07-19,BUY,Bullish Engulfing,148.9499969482422,142.21860868969122,136.72600036621094,97.73225023269653,66.91589883267748,2038795.0,1006134.25,2.0263647718979847,2.2958347458598336,4.733127626946678,149863693.46702194,151.14999389648438,153.5,151.75,151.9499969482422,152.39999389648438,150.75,156.39999389648438,159.75,162.39999389648438,167.10000610351562,169.5,169.10000610351562,169.1999969482422,168.6999969482422,160.0500030517578,154.39999389648438,162.35000610351562,161.14999389648438,159.10000610351562,156.89999389648438,157.89999389648438,151.60000610351562,146.3000030517578,148.89999389648438,149.39999389648438,147.75,152.89999389648438,153.5,151.8000030517578,151.14999389648438,16.482043339879056,-2.6518946150866656,1.477003688027367,True,False,Target,2021-07-22,5.0,30
RSI_DIP_RECLAIM_BROAD,VSTTILLERS,2021-07-19,BUY,RSI Dip Reclaim,2092.449951171875,2022.3467709721788,1992.8749975585938,1864.874496459961,59.09770168790032,71659.0,32107.1,2.2318739468840225,9.023915166440217,3.466427281706804,67182499.82727051,2056.10009765625,2048.10009765625,2050.699951171875,2069.10009765625,2030.699951171875,2001.4000244140625,2035.8499755859375,2028.800048828125,2042.3499755859375,2023.5999755859375,1985.300048828125,1987.5999755859375,2024.1500244140625,2034.199951171875,1966.8499755859375,1904.75,1909.300048828125,1897.6500244140625,2003.8499755859375,2215.800048828125,2621.449951171875,2665.89990234375,2546.800048828125,2609.85009765625,2536.699951171875,2527.89990234375,2513.699951171875,2605.35009765625,2573.050048828125,2456.949951171875,31.171593835958078,-9.914213291251855,17.41977148824334,True,True,Stop,2021-07-28,-4.0,30
EMA21_BOUNCE_BROAD,FDC,2021-07-20,BUY,21 EMA Bounce,375.20001220703125,366.3186874901573,352.9989996337891,326.1227490234375,59.07390934136924,290312.0,353114.4,0.8221471568420885,7.335140068450122,2.4244803828394903,132488527.19047852,381.6499938964844,379.3500061035156,376.1000061035156,368.6000061035156,367.1499938964844,360.70001220703125,372.20001220703125,371.75,371.20001220703125,366.45001220703125,357.79998779296875,359.8999938964844,358.25,351.04998779296875,348.45001220703125,365.3500061035156,360.20001220703125,354.75,342.1499938964844,343.95001220703125,336.3999938964844,334.95001220703125,332.70001220703125,335.1499938964844,336.25,338.6499938964844,347.6499938964844,345.6499938964844,341.5,342.45001220703125,3.5980809063915618,-13.099686251327213,-8.728677754394344,False,True,Stop,2021-07-29,-4.0,30
EMA21_BOUNCE_BROAD,LUXIND,2021-07-20,BUY,21 EMA Bounce,3683.0,3601.608281973353,3193.670993652344,2036.918743286133,62.32902120011427,87725.0,55431.0,1.5825981851310638,4.965873733285632,2.2598714700326017,204152373.0,3884.449951171875,4049.25,4238.2998046875,4126.60009765625,4134.85009765625,4172.64990234375,4161.4501953125,4204.25,4227.7998046875,4174.14990234375,4210.39990234375,4251.35009765625,4203.7998046875,4176.35009765625,4158.0,4193.85009765625,4163.35009765625,4016.60009765625,4003.39990234375,4015.300048828125,4144.75,4103.7001953125,4079.949951171875,3982.0,3914.60009765625,3892.75,3955.050048828125,3994.75,4052.699951171875,4090.800048828125,18.11023622047244,0.8715747395126255,11.072496574209206,True,False,Target,2021-07-22,5.0,30
BE_VOLUME_REVERSAL_HIGH_CONFIDENCE,BAJAJFINSV,2021-07-22,BUY,Bullish Engulfing,1306.4599609375,1250.9371818536085,1201.0755053710936,958.2582025146485,66.26786528783722,5248770.0,2910353.0,1.8034822579941334,0.346303513539283,4.438494585445063,3802259666.694336,1320.1199951171875,1352.5050048828125,1380.7850341796875,1397.0550537109375,1459.905029296875,1422.219970703125,1412.5150146484375,1429.5,1418.719970703125,1399.489990234375,1400.56494140625,1424.2900390625,1403.6500244140625,1420.6199951171875,1434.0699462890625,1431.75,1454.9300537109375,1473.7249755859375,1500.635009765625,1497.85498046875,1527.18994140625,1646.1700439453125,1590.43994140625,1595.8800048828125,1619.56005859375,1656.0400390625,1714.875,1678.6300048828125,1670.324951171875,1673.43505859375,32.139524149452654,-0.9150648632284732,28.089272433034463,True,False,Target,2021-07-27,5.0,30
RSI_DIP_RECLAIM_BROAD,JSWSTEEL,2021-07-22,BUY,RSI Dip Reclaim,716.5499877929688,692.7126912356741,695.8830004882813,488.90150131225585,58.969842702912175,9472817.0,6449039.5,1.468872535204661,7.302718267403783,3.441151989690444,4621059175.001373,717.5499877929688,704.5499877929688,710.6500244140625,721.7000122070312,748.4000244140625,736.9500122070312,746.7000122070312,740.2999877929688,747.25,763.25,757.3499755859375,747.3499755859375,722.1500244140625,749.0999755859375,748.9000244140625,749.0499877929688,761.6500244140625,744.25,737.4500122070312,684.5999755859375,684.2000122070312,691.6500244140625,683.8499755859375,672.0,677.5,686.5499877929688,687.5999755859375,676.6500244140625,685.0499877929688,690.9000244140625,8.366480110017458,-7.33375042749312,-3.579647451800284,True,True,Target,2021-07-29,5.0,30
RSI_DIP_RECLAIM_OPTIMAL,BAJFINANCE,2021-07-22,BUY,RSI Dip Reclaim,619.5549926757812,606.9529798053225,591.8257971191406,507.7593240356445,59.117826168084825,34885910.0,13496890.5,2.584736832531908,2.32153559011105,2.076274981712889,8362065894.873322,618.0900268554688,616.2449951171875,623.14501953125,626.2000122070312,640.010009765625,622.8099975585938,620.0499877929688,633.1900024414062,635.9149780273438,624.8250122070312,622.4299926757812,619.3150024414062,617.010009765625,616.780029296875,619.9500122070312,615.655029296875,637.7150268554688,641.010009765625,654.4099731445312,666.1099853515625,675.219970703125,698.010009765625,694.4949951171875,693.1950073242188,696.6599731445312,716.5499877929688,752.4500122070312,751.9600219726562,749.844970703125,752.3400268554688,23.87116902932373,-2.2362793670521572,21.432324127710665,True,False,Target,2021-08-18,5.0,30
EMA21_BOUNCE_BROAD,SUNTV,2021-07-26,BUY,21 EMA Bounce,547.4000244140625,531.860335120869,530.6520043945312,490.60025115966795,61.780622037470465,3758003.0,1550906.35,2.4231011756448093,4.133095549200963,2.9217612720944928,848966173.8539246,538.4500122070312,537.6500244140625,545.1500244140625,579.5999755859375,572.9500122070312,568.5999755859375,559.8499755859375,550.4500122070312,542.1500244140625,540.1500244140625,523.5,525.2999877929688,527.3499755859375,525.3499755859375,513.6500244140625,509.29998779296875,503.8500061035156,482.8999938964844,474.54998779296875,497.29998779296875,483.95001220703125,475.54998779296875,482.6499938964844,485.1000061035156,482.54998779296875,486.6499938964844,487.3500061035156,490.6000061035156,490.95001220703125,484.54998779296875,7.151984222290163,-13.956890940193354,-11.481555319324015,True,True,Target,2021-07-30,5.0,30
RSI_DIP_RECLAIM_BROAD,RHIM,2021-07-26,BUY,RSI Dip Reclaim,334.29998779296875,325.4363884734967,319.6079986572266,255.8929997253418,58.84627703534743,307989.0,181104.8,1.7006120213268783,6.3585468367034315,2.7236042536754845,60543332.42924804,336.8999938964844,329.70001220703125,340.6499938964844,351.1499938964844,368.54998779296875,370.3500061035156,386.1000061035156,371.75,373.45001220703125,379.95001220703125,353.45001220703125,372.70001220703125,363.20001220703125,366.8500061035156,358.75,353.25,345.3500061035156,341.8500061035156,330.8500061035156,344.0,354.54998779296875,360.95001220703125,367.95001220703125,367.6000061035156,362.8999938964844,364.79998779296875,367.8500061035156,369.6000061035156,362.3500061035156,361.95001220703125,17.409516701231347,-2.4528812410640457,8.27102166428618,True,False,Target,2021-07-30,5.0,30
RSI_DIP_RECLAIM_OPTIMAL,RHIM,2021-07-26,BUY,RSI Dip Reclaim,334.29998779296875,325.4363884734967,319.6079986572266,255.8929997253418,58.84627703534743,307989.0,181104.8,1.7006120213268783,6.3585468367034315,2.7236042536754845,60543332.42924804,336.8999938964844,329.70001220703125,340.6499938964844,351.1499938964844,368.54998779296875,370.3500061035156,386.1000061035156,371.75,373.45001220703125,379.95001220703125,353.45001220703125,372.70001220703125,363.20001220703125,366.8500061035156,358.75,353.25,345.3500061035156,341.8500061035156,330.8500061035156,344.0,354.54998779296875,360.95001220703125,367.95001220703125,367.6000061035156,362.8999938964844,364.79998779296875,367.8500061035156,369.6000061035156,362.3500061035156,361.95001220703125,17.409516701231347,-2.4528812410640457,8.27102166428618,True,False,Target,2021-07-30,5.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,CHAMBLFERT,2021-07-26,BUY,Volume Dry-Up Breakout,316.1000061035156,302.01168577247347,295.6789996337891,234.82475006103516,66.06550018023628,3577745.0,1198272.25,2.9857530289965406,1.5264778493720794,4.664826228497619,378773865.5386734,304.54998779296875,301.45001220703125,299.8500061035156,304.95001220703125,310.25,319.1499938964844,318.04998779296875,319.79998779296875,319.45001220703125,318.3500061035156,315.6000061035156,326.3999938964844,324.0,331.70001220703125,320.8999938964844,330.54998779296875,335.5,337.45001220703125,320.6499938964844,333.3999938964844,324.70001220703125,328.79998779296875,322.54998779296875,322.5,321.0,316.79998779296875,316.8500061035156,315.95001220703125,314.70001220703125,310.8999938964844,10.376459082454904,-6.263846228482139,-1.6450528651139484,True,True,Stop,2021-07-27,-4.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,SUNTV,2021-07-26,BUY,Volume Dry-Up Breakout,547.4000244140625,531.860335120869,530.6520043945312,490.60025115966795,61.780622037470465,3758003.0,1550906.35,2.4231011756448093,4.133095549200963,2.9217612720944928,848966173.8539246,538.4500122070312,537.6500244140625,545.1500244140625,579.5999755859375,572.9500122070312,568.5999755859375,559.8499755859375,550.4500122070312,542.1500244140625,540.1500244140625,523.5,525.2999877929688,527.3499755859375,525.3499755859375,513.6500244140625,509.29998779296875,503.8500061035156,482.8999938964844,474.54998779296875,497.29998779296875,483.95001220703125,475.54998779296875,482.6499938964844,485.1000061035156,482.54998779296875,486.6499938964844,487.3500061035156,490.6000061035156,490.95001220703125,484.54998779296875,7.151984222290163,-13.956890940193354,-11.481555319324015,True,True,Target,2021-07-30,5.0,30
RSI_DIP_RECLAIM_BROAD,SOLARINDS,2021-07-27,BUY,RSI Dip Reclaim,1637.199951171875,1606.1798674688423,1549.6549877929688,1262.5827481079102,58.038847764140684,68501.0,45080.45,1.519527866292373,4.508605939231555,1.9312957615336592,73805710.53880614,1633.550048828125,1627.3499755859375,1704.800048828125,1719.9000244140625,1728.550048828125,1769.3499755859375,1777.25,1771.949951171875,1775.300048828125,1701.449951171875,1681.550048828125,1725.6500244140625,1760.050048828125,1734.199951171875,1701.8499755859375,1696.75,1671.6500244140625,1683.699951171875,1706.6500244140625,1705.25,1700.75,1724.25,1747.5,1749.449951171875,1749.949951171875,1755.5999755859375,1768.4000244140625,1758.5,1731.0,1743.3499755859375,11.470807135909176,-1.8293398524986164,6.483632273387403,True,False,Target,2021-07-30,5.0,30
RSI_DIP_RECLAIM_OPTIMAL,SOLARINDS,2021-07-27,BUY,RSI Dip Reclaim,1637.199951171875,1606.1798674688423,1549.6549877929688,1262.5827481079102,58.038847764140684,68501.0,45080.45,1.519527866292373,4.508605939231555,1.9312957615336592,73805710.53880614,1633.550048828125,1627.3499755859375,1704.800048828125,1719.9000244140625,1728.550048828125,1769.3499755859375,1777.25,1771.949951171875,1775.300048828125,1701.449951171875,1681.550048828125,1725.6500244140625,1760.050048828125,1734.199951171875,1701.8499755859375,1696.75,1671.6500244140625,1683.699951171875,1706.6500244140625,1705.25,1700.75,1724.25,1747.5,1749.449951171875,1749.949951171875,1755.5999755859375,1768.4000244140625,1758.5,1731.0,1743.3499755859375,11.470807135909176,-1.8293398524986164,6.483632273387403,True,False,Target,2021-07-30,5.0,30
BE_VOLUME_REVERSAL_HIGH_CONFIDENCE,BEL,2021-07-28,BUY,Bullish Engulfing,63.31666564941406,59.865086911216686,55.23866630554199,44.32458278656006,66.31576291379659,48274629.0,28788686.4,1.6768611227777313,0.8611679317186691,5.76559546855125,1822803631.2746336,62.93333435058594,61.54999923706055,61.266666412353516,60.75,58.483333587646484,58.86666488647461,58.46666717529297,57.04999923706055,56.416664123535156,57.416664123535156,57.95000076293945,58.166664123535156,58.11666488647461,58.68333435058594,58.03333282470703,57.016666412353516,58.383331298828125,59.21666717529297,59.983333587646484,60.43333435058594,61.766666412353516,61.349998474121094,62.21666717529297,63.28333282470703,63.383331298828125,66.19999694824219,65.1500015258789,64.76666259765625,65.69999694824219,65.68333435058594,6.8175820775458185,-14.53014094879867,3.7378290168913475,True,True,Stop,2021-08-03,-4.0,30
EMA21_BOUNCE_BROAD,NAM-INDIA,2021-07-28,BUY,21 EMA Bounce,397.8500061035156,387.8259155820622,372.3190020751953,329.8437504577637,59.437682251161284,1739865.0,2123270.15,0.819427052181749,9.445772032201168,2.5846881599980116,844743042.1369125,400.75,399.1000061035156,400.3999938964844,404.3500061035156,409.04998779296875,401.95001220703125,397.6000061035156,390.8500061035156,387.54998779296875,382.1000061035156,384.29998779296875,383.3500061035156,386.20001220703125,396.70001220703125,396.8999938964844,390.75,389.04998779296875,399.6499938964844,402.3999938964844,407.79998779296875,410.1000061035156,420.6499938964844,424.1000061035156,406.70001220703125,412.79998779296875,419.25,421.29998779296875,420.0,435.79998779296875,440.25,13.258765663126598,-5.969586436004866,10.657281197942831,True,True,Stop,2021-08-10,-4.0,30
EMA21_BOUNCE_BROAD,AARTIIND,2021-07-29,BUY,21 EMA Bounce,894.4000244140625,873.6663904174384,867.2105053710937,687.4971267700196,59.43443365413348,1059506.0,1041825.8,1.0169703994660144,4.016310713137815,2.3731751872379547,931809020.9552002,934.7999877929688,948.1500244140625,975.25,943.0499877929688,921.8499755859375,956.25,951.6500244140625,923.5,919.5,926.5999755859375,938.0,936.75,952.7000122070312,957.2000122070312,930.0499877929688,910.9000244140625,921.0,917.6500244140625,906.8499755859375,926.5,933.1500244140625,938.0999755859375,921.2999877929688,920.7000122070312,913.2999877929688,912.5499877929688,904.6500244140625,910.2999877929688,909.5999755859375,928.9500122070312,10.353306468948434,-1.1627933955922847,3.862923395558164,True,False,Target,2021-07-30,5.0,30
RSI_DIP_RECLAIM_BROAD,JKCEMENT,2021-07-29,BUY,RSI Dip Reclaim,3178.39990234375,3069.2835787620893,2942.048994140625,2486.798755493164,62.2489734475852,117514.0,90465.6,1.2989909976830971,3.362727201467011,3.5551072679204756,287535854.2054688,3259.14990234375,3250.5,3266.199951171875,3349.199951171875,3363.14990234375,3358.199951171875,3507.699951171875,3345.0,3221.10009765625,3124.25,3110.050048828125,3115.5,3191.85009765625,3161.89990234375,3113.14990234375,3030.35009765625,3051.35009765625,3165.300048828125,3154.449951171875,3125.300048828125,3146.10009765625,3271.39990234375,3392.39990234375,3464.550048828125,3499.85009765625,3558.5,3545.10009765625,3478.0,3498.5,3472.949951171875,16.407626982855312,-5.438266386434433,9.267243200294715,True,True,Target,2021-08-04,5.0,30
EMA21_BOUNCE_BROAD,ASTERDM,2021-07-30,BUY,21 EMA Bounce,163.39999389648438,158.82429229677305,155.225,152.23700019836426,60.12893600243211,1848226.0,1210083.0,1.5273547351710586,9.222225613064236,2.8809834651498654,197727554.8142395,161.85000610351562,163.39999389648438,163.89999389648438,161.0,165.4499969482422,159.3000030517578,156.0,156.85000610351562,164.3000030517578,162.5,163.4499969482422,176.4499969482422,189.6999969482422,188.10000610351562,192.35000610351562,187.1999969482422,196.5,194.25,195.25,215.0500030517578,214.1999969482422,226.39999389648438,223.9499969482422,228.3000030517578,226.14999389648438,218.5500030517578,219.75,227.25,229.35000610351562,233.85000610351562,45.04284507509958,-9.179926903487315,43.115064160689066,True,True,Stop,2021-08-10,-4.0,30
EMA21_BOUNCE_BROAD,NEOGEN,2021-07-30,BUY,21 EMA Bounce,915.9500122070312,892.2401128489215,887.7239990234375,790.2842486572266,58.18304911888555,70657.0,62984.0,1.121824590372158,10.899804260016415,2.6573451492114675,57690195.568847656,918.0499877929688,925.0499877929688,913.0499877929688,902.9000244140625,932.2000122070312,896.5999755859375,907.3499755859375,921.4500122070312,954.75,950.4500122070312,950.6500244140625,946.9500122070312,950.0499877929688,952.3499755859375,902.9500122070312,927.5499877929688,925.1500244140625,929.6500244140625,925.2000122070312,980.7999877929688,963.75,958.3499755859375,973.5499877929688,972.75,968.1500244140625,1100.550048828125,1198.699951171875,1157.800048828125,1164.800048828125,1158.199951171875,35.36765193402379,-3.903051424592313,26.447943199556207,True,False,Target,2021-08-12,5.0,30
EMA21_BOUNCE_BROAD,VOLTAS,2021-07-30,BUY,21 EMA Bounce,1059.199951171875,1031.8685043303726,1030.8640014648438,931.1065005493164,59.79183353260514,1246800.0,869781.35,1.433463709011466,6.431099719799029,2.6487335088533426,921272363.4502075,1053.5,1035.3499755859375,1032.6500244140625,1045.300048828125,1047.9000244140625,1024.699951171875,998.2000122070312,1000.5,986.1500244140625,985.8499755859375,988.0,989.3499755859375,988.5999755859375,977.7000122070312,972.8499755859375,973.6500244140625,960.2000122070312,957.4000244140625,985.3499755859375,986.3499755859375,995.8499755859375,1045.800048828125,1085.3499755859375,1088.949951171875,1123.199951171875,1187.25,1206.5999755859375,1213.0999755859375,1213.050048828125,1227.75,16.503026518716336,-9.837609136649839,15.91295851568394,True,True,Stop,2021-08-10,-4.0,30
RSI_DIP_RECLAIM_BROAD,ASTERDM,2021-07-30,BUY,RSI Dip Reclaim,163.39999389648438,158.82429229677305,155.225,152.23700019836426,60.12893600243211,1848226.0,1210083.0,1.5273547351710586,9.222225613064236,2.8809834651498654,197727554.8142395,161.85000610351562,163.39999389648438,163.89999389648438,161.0,165.4499969482422,159.3000030517578,156.0,156.85000610351562,164.3000030517578,162.5,163.4499969482422,176.4499969482422,189.6999969482422,188.10000610351562,192.35000610351562,187.1999969482422,196.5,194.25,195.25,215.0500030517578,214.1999969482422,226.39999389648438,223.9499969482422,228.3000030517578,226.14999389648438,218.5500030517578,219.75,227.25,229.35000610351562,233.85000610351562,45.04284507509958,-9.179926903487315,43.115064160689066,True,True,Stop,2021-08-10,-4.0,30
RSI_DIP_RECLAIM_BROAD,JKTYRE,2021-07-30,BUY,RSI Dip Reclaim,148.39999389648438,142.8649171000902,140.04600036621093,109.37049997329711,60.65355310798317,3434772.0,1383975.3,2.481815968825455,5.236278344466273,3.8743429168942445,205381926.07288513,146.39999389648438,158.14999389648438,157.25,162.0500030517578,160.9499969482422,152.0500030517578,145.4499969482422,144.8000030517578,157.4499969482422,161.35000610351562,159.25,160.3000030517578,158.0500030517578,148.6999969482422,141.14999389648438,147.8000030517578,144.4499969482422,144.25,144.9499969482422,145.85000610351562,145.25,144.10000610351562,145.0500030517578,155.35000610351562,157.35000610351562,155.0,152.8000030517578,154.0500030517578,150.4499969482422,156.39999389648438,12.028306494383552,-6.468996792158216,5.390835801233494,True,True,Target,2021-08-03,5.0,30
RSI_DIP_RECLAIM_OPTIMAL,ASTERDM,2021-07-30,BUY,RSI Dip Reclaim,163.39999389648438,158.82429229677305,155.225,152.23700019836426,60.12893600243211,1848226.0,1210083.0,1.5273547351710586,9.222225613064236,2.8809834651498654,197727554.8142395,161.85000610351562,163.39999389648438,163.89999389648438,161.0,165.4499969482422,159.3000030517578,156.0,156.85000610351562,164.3000030517578,162.5,163.4499969482422,176.4499969482422,189.6999969482422,188.10000610351562,192.35000610351562,187.1999969482422,196.5,194.25,195.25,215.0500030517578,214.1999969482422,226.39999389648438,223.9499969482422,228.3000030517578,226.14999389648438,218.5500030517578,219.75,227.25,229.35000610351562,233.85000610351562,45.04284507509958,-9.179926903487315,43.115064160689066,True,True,Stop,2021-08-10,-4.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,JKTYRE,2021-07-30,BUY,Volume Dry-Up Breakout,148.39999389648438,142.8649171000902,140.04600036621093,109.37049997329711,60.65355310798317,3434772.0,1383975.3,2.481815968825455,5.236278344466273,3.8743429168942445,205381926.07288513,146.39999389648438,158.14999389648438,157.25,162.0500030517578,160.9499969482422,152.0500030517578,145.4499969482422,144.8000030517578,157.4499969482422,161.35000610351562,159.25,160.3000030517578,158.0500030517578,148.6999969482422,141.14999389648438,147.8000030517578,144.4499969482422,144.25,144.9499969482422,145.85000610351562,145.25,144.10000610351562,145.0500030517578,155.35000610351562,157.35000610351562,155.0,152.8000030517578,154.0500030517578,150.4499969482422,156.39999389648438,12.028306494383552,-6.468996792158216,5.390835801233494,True,True,Target,2021-08-03,5.0,30
RSI_DIP_RECLAIM_BROAD,CONCOR,2021-08-02,BUY,RSI Dip Reclaim,691.2999877929688,665.1676476285587,680.6990014648437,531.795249633789,59.064817943260245,5654405.0,2009962.4,2.813189440757698,7.580215535699366,3.928684784591748,1389486982.584326,699.4500122070312,692.7999877929688,698.9500122070312,690.3499755859375,670.4000244140625,662.0999755859375,655.6500244140625,673.0,666.0999755859375,675.9000244140625,665.6500244140625,673.4500122070312,649.9000244140625,653.2000122070312,648.4000244140625,643.5499877929688,653.0499877929688,653.3499755859375,679.9000244140625,679.5499877929688,688.5,735.7000122070312,727.25,728.7000122070312,723.6500244140625,735.8499755859375,742.9500122070312,740.5499877929688,729.0999755859375,720.0999755859375,9.127735821686578,-7.710109754685991,4.166062245265626,True,True,Stop,2021-08-10,-4.0,30
EMA21_BOUNCE_BROAD,TATAELXSI,2021-08-03,BUY,21 EMA Bounce,4320.89990234375,4206.266935296347,3976.3369775390624,2791.7199932861326,59.57272582902033,184955.0,176563.35,1.0475277003976193,5.554100495218579,2.725289878430576,762912561.7724854,4251.35009765625,4264.5498046875,4229.4501953125,4268.2998046875,4238.60009765625,4195.2998046875,4293.60009765625,4329.10009765625,4403.85009765625,4715.25,4722.2001953125,4732.60009765625,4685.2998046875,4745.89990234375,4810.0498046875,4861.60009765625,4868.64990234375,4826.75,4770.9501953125,4848.5,4922.89990234375,4886.0,4876.2998046875,4919.5,4864.60009765625,4928.75,5009.2998046875,4987.0,5113.39990234375,5153.60009765625,21.46775251963369,-4.880925434753842,19.271453033679983,True,True,Stop,2021-08-11,-4.0,30
