Strategy Name,Symbol,Triggered Date,Recommendation,Close Price,21 EMA,50 DMA,200 DMA,RSI(14),Today's Volume,Average Volume(20),Relative Volume (RVOL),Distance from 52-week High (%),Distance from 21 EMA (%),Bullish Pattern Detected,Signal Score,Avg Traded Value,Latest Date,Latest Close,Trading Days Held,Return to Latest Close (%),Max Favorable Move (%),Max Drawdown (%),1D Close,1D Return (%),5D Close,5D Return (%),21D Close,21D Return (%),63D Close,63D Return (%),Day 1 Close,Day 2 Close,Day 3 Close,Day 4 Close,Day 5 Close,Day 6 Close,Day 7 Close,Day 8 Close,Day 9 Close,Day 10 Close,Day 11 Close,Day 12 Close,Day 13 Close,Day 14 Close,Day 15 Close,Day 16 Close,Day 17 Close,Day 18 Close,Day 19 Close,Day 20 Close,Day 21 Close,Day 22 Close,Day 23 Close,Day 24 Close,Day 25 Close,Day 26 Close,Day 27 Close,Day 28 Close,Day 29 Close,Day 30 Close
NSE_21_EMA_PULLBACK,IOC,2026-01-02,BUY,166.7899932861328,164.0918643643032,164.7083999633789,148.2182998275757,56.75116465628383,9638213.0,12754022.85,0.7556998378750749,4.418341956370881,1.6442795212804968,None,0,2127243385.5226843,2026-06-01,138.8000030517578,97,-16.781576450067604,9.269145234237836,-7.2066607695410445,165.00999450683594,-1.0672095754828879,157.61000061035156,-5.503922924220472,172.77999877929688,3.591345844644315,141.6699981689453,-15.060852646053807,165.00999450683594,164.0,162.6699981689453,156.3699951171875,157.61000061035156,158.24000549316406,157.39999389648438,159.16000366210938,161.32000732421875,160.89999389648438,158.42999267578125,158.82000732421875,159.0500030517578,156.02999877929688,158.89999389648438,162.85000610351562,163.08999633789062,163.24000549316406,164.61000061035156,167.5800018310547,172.77999877929688,175.77000427246094,175.1999969482422,176.16000366210938,178.2100067138672,181.30999755859375,178.11000061035156,176.77000427246094,175.14999389648438,175.80999755859375
NSE_21_EMA_PULLBACK_2_0,FIEMIND,2026-01-02,BUY,2334.300048828125,2288.972770657292,2231.8439868164064,1906.7799987792969,55.53266208035078,69083.0,69293.2,0.9969665133086653,4.527605364902863,1.980245407542217,Bullish Engulfing,1,161751120.14345703,2026-06-01,2235.5,97,-4.232534239877389,9.467506120772578,-12.65047520246477,2349.10009765625,0.6340251260995767,2230.89990234375,-4.429599636785527,2328.300048828125,-0.25703636526984375,2158.199951171875,-7.544021504204504,2349.10009765625,2317.60009765625,2375.39990234375,2326.89990234375,2230.89990234375,2221.699951171875,2255.699951171875,2251.800048828125,2180.60009765625,2173.5,2116.89990234375,2181.39990234375,2204.5,2145.60009765625,2112.89990234375,2176.89990234375,2072.60009765625,2170.300048828125,2141.699951171875,2197.39990234375,2328.300048828125,2280.89990234375,2296.699951171875,2337.39990234375,2481.89990234375,2545.699951171875,2399.199951171875,2298.800048828125,2232.5,2243.89990234375
NSE_21_EMA_PULLBACK,GESHIP,2026-01-05,BUY,1125.9000244140625,1107.8751465168125,1098.8559997558593,997.201748046875,57.06748590771011,229201.0,276252.95,0.8296780179179987,4.503814723149915,1.6269773677946182,None,0,311033203.1494568,2026-06-01,1467.699951171875,96,30.357928710028315,21.58273334494875,-5.409008179545595,1093.800048828125,-2.851050261113803,1100.0,-2.3003840352114135,1266.0999755859375,12.452255807067544,1372.9000244140625,21.9380046757298,1093.800048828125,1108.0999755859375,1084.5999755859375,1086.800048828125,1100.0,1106.300048828125,1122.5,1121.5999755859375,1114.4000244140625,1082.5999755859375,1095.199951171875,1114.4000244140625,1108.800048828125,1117.5999755859375,1173.5999755859375,1186.5999755859375,1202.4000244140625,1216.4000244140625,1227.300048828125,1238.800048828125,1266.0999755859375,1274.199951171875,1313.199951171875,1342.699951171875,1348.9000244140625,1340.300048828125,1300.0999755859375,1311.9000244140625,1318.0999755859375,1290.800048828125
NSE_21_EMA_PULLBACK,IKS,2026-01-05,BUY,1701.300048828125,1676.4124172356915,1645.5999975585937,1575.3157476806641,55.69847372933896,91991.0,141600.8,0.6496502844616697,14.601943051581417,1.4845769058112694,None,0,240905447.95410153,2026-06-01,1639.0999755859375,96,-3.6560319436322612,4.185031983095419,-12.39052740716292,1669.5,-1.8691616949067413,1665.199951171875,-2.1219124563663043,1703.699951171875,0.1410628504597458,1539.699951171875,-9.498624170825247,1669.5,1694.9000244140625,1653.0999755859375,1657.5999755859375,1665.199951171875,1697.0999755859375,1702.4000244140625,1701.5999755859375,1690.4000244140625,1685.199951171875,1664.300048828125,1684.0999755859375,1651.0999755859375,1632.4000244140625,1586.199951171875,1537.0999755859375,1551.9000244140625,1608.199951171875,1638.0,1608.9000244140625,1703.699951171875,1678.5999755859375,1697.0999755859375,1757.9000244140625,1742.5999755859375,1659.4000244140625,1640.5,1620.800048828125,1640.300048828125,1639.5
NSE_21_EMA_PULLBACK_2_0,IKS,2026-01-05,BUY,1701.300048828125,1676.4124172356915,1645.5999975585937,1575.3157476806641,55.69847372933896,91991.0,141600.8,0.6496502844616697,14.601943051581417,1.4845769058112694,None,0,240905447.95410153,2026-06-01,1639.0999755859375,96,-3.6560319436322612,4.185031983095419,-12.39052740716292,1669.5,-1.8691616949067413,1665.199951171875,-2.1219124563663043,1703.699951171875,0.1410628504597458,1539.699951171875,-9.498624170825247,1669.5,1694.9000244140625,1653.0999755859375,1657.5999755859375,1665.199951171875,1697.0999755859375,1702.4000244140625,1701.5999755859375,1690.4000244140625,1685.199951171875,1664.300048828125,1684.0999755859375,1651.0999755859375,1632.4000244140625,1586.199951171875,1537.0999755859375,1551.9000244140625,1608.199951171875,1638.0,1608.9000244140625,1703.699951171875,1678.5999755859375,1697.0999755859375,1757.9000244140625,1742.5999755859375,1659.4000244140625,1640.5,1620.800048828125,1640.300048828125,1639.5
NSE_21_EMA_PULLBACK,ASIANPAINT,2026-01-06,BUY,2845.800048828125,2795.7234244801184,2776.2719921875,2489.1799951171874,58.64281957449285,875891.0,1138899.6,0.7690677914014544,4.685665158310361,1.791186635613594,None,0,3241080537.2903323,2026-06-01,2632.39990234375,95,-7.498775136090509,2.414082155918334,-17.183217078141727,2809.39990234375,-1.2790830648612945,2886.300048828125,1.4231498807049898,2401.10009765625,-15.626535369377004,2352.39990234375,-17.337836039729947,2809.39990234375,2786.5,2825.5,2896.39990234375,2886.300048828125,2813.89990234375,2756.89990234375,2754.0,2675.60009765625,2661.10009765625,2703.800048828125,2703.699951171875,2622.800048828125,2511.800048828125,2416.0,2428.300048828125,2402.0,2426.0,2452.699951171875,2432.10009765625,2401.10009765625,2417.39990234375,2393.60009765625,2392.5,2410.5,2366.39990234375,2397.199951171875,2437.39990234375,2432.10009765625,2400.800048828125
NSE_21_EMA_PULLBACK_2_0,ASIANPAINT,2026-01-06,BUY,2845.800048828125,2795.7234244801184,2776.2719921875,2489.1799951171874,58.64281957449285,875891.0,1138899.6,0.7690677914014544,4.685665158310361,1.791186635613594,None,0,3241080537.2903323,2026-06-01,2632.39990234375,95,-7.498775136090509,2.414082155918334,-17.183217078141727,2809.39990234375,-1.2790830648612945,2886.300048828125,1.4231498807049898,2401.10009765625,-15.626535369377004,2352.39990234375,-17.337836039729947,2809.39990234375,2786.5,2825.5,2896.39990234375,2886.300048828125,2813.89990234375,2756.89990234375,2754.0,2675.60009765625,2661.10009765625,2703.800048828125,2703.699951171875,2622.800048828125,2511.800048828125,2416.0,2428.300048828125,2402.0,2426.0,2452.699951171875,2432.10009765625,2401.10009765625,2417.39990234375,2393.60009765625,2392.5,2410.5,2366.39990234375,2397.199951171875,2437.39990234375,2432.10009765625,2400.800048828125
NSE_21_EMA_PULLBACK,GMRAIRPORT,2026-01-07,BUY,104.51000213623047,103.44259010593453,101.15439971923828,90.7751997756958,55.34368224328713,11690565.0,18305438.7,0.6386388871412298,5.300832223420969,1.0318883442524156,None,0,1913101437.641636,2026-06-01,97.05999755859375,94,-7.12850868371959,0.7559093860677228,-14.725862668711198,102.51000213623047,-1.913692430503415,99.69999694824219,-4.602435259467665,97.9800033569336,-6.2482046175684856,99.22000122070312,-5.061717354700407,102.51000213623047,99.88999938964844,99.87999725341797,99.2699966430664,99.69999694824219,99.9000015258789,100.2300033569336,95.93000030517578,93.83999633789062,95.0999984741211,91.20999908447266,92.63999938964844,93.91000366210938,94.18000030517578,93.88999938964844,94.01000213623047,95.22000122070312,98.08000183105469,97.43000030517578,97.51000213623047,97.9800033569336,97.80999755859375,96.80999755859375,96.33000183105469,94.02999877929688,100.5199966430664,99.80000305175781,100.36000061035156,99.05999755859375,99.75
NSE_21_EMA_PULLBACK_2_0,360ONE,2026-01-07,BUY,1191.800048828125,1170.4687537111358,1136.2239916992187,1076.4474984741212,58.46393209777249,1265898.0,616781.35,2.0524258718263773,9.575110104087631,1.8224574598301149,Bounce volume > 1.5x AvgVol20,1,735080043.0462768,2026-06-01,1078.800048828125,94,-9.481456231782404,3.7254489448467134,-10.43799457269554,1182.9000244140625,-0.7467716101214905,1149.199951171875,-3.574433286702571,1138.300048828125,-4.489008038941227,1056.0,-11.394532913608678,1182.9000244140625,1140.9000244140625,1130.5,1136.800048828125,1149.199951171875,1197.699951171875,1170.0999755859375,1129.5999755859375,1095.300048828125,1106.300048828125,1112.300048828125,1113.699951171875,1139.9000244140625,1135.800048828125,1134.300048828125,1110.5,1167.5999755859375,1166.0999755859375,1140.800048828125,1113.9000244140625,1138.300048828125,1162.4000244140625,1138.4000244140625,1144.4000244140625,1126.800048828125,1119.5999755859375,1124.5999755859375,1127.199951171875,1104.5,1100.5999755859375
NSE_21_EMA_PULLBACK,AUBANK,2026-01-09,BUY,999.2000122070312,986.5892196593924,950.57,781.6650006103515,60.612238770584554,1197452.0,2016682.4,0.5937732188271193,2.687966040963219,1.278221198483458,None,0,2015069078.697705,2026-06-01,969.1500244140625,92,-3.007404666318447,4.003196404741024,-5.514415126896254,1007.7999877929688,0.8606860969649,1020.9500122070312,2.1767413665216675,990.25,-0.8957177839962671,990.5999755859375,-0.8606922053671721,1007.7999877929688,971.9500122070312,976.3499755859375,1025.4000244140625,1020.9500122070312,1001.25,994.9000244140625,1000.5499877929688,966.0999755859375,963.5499877929688,962.3499755859375,987.9000244140625,982.3499755859375,965.2000122070312,982.2999877929688,980.9500122070312,986.0,991.0499877929688,1005.2999877929688,1001.1500244140625,990.25,1000.5999755859375,994.9000244140625,1010.0,999.75,1022.0499877929688,1017.0499877929688,1029.6500244140625,974.0999755859375,1002.2000122070312
NSE_21_EMA_PULLBACK,HINDZINC,2026-01-09,BUY,606.4500122070312,595.2322410924426,532.84,471.45050094604494,56.88818075010291,10779863.0,14075680.0,0.7658502466665909,7.6026457278922726,1.8846040822655155,None,0,8536196307.822266,2026-06-01,626.25,92,3.264900221687091,20.867340299395828,-7.601621847334718,628.25,3.5946883261874882,660.4000244140625,8.896036131765083,628.5499877929688,3.6441545289956996,592.2999877929688,-2.3332548650740126,628.25,629.8499755859375,654.2000122070312,637.75,660.4000244140625,680.75,697.5499877929688,668.25,698.7000122070312,727.2000122070312,708.2000122070312,715.2000122070312,628.5,610.0999755859375,628.25,639.25,610.7999877929688,608.9500122070312,629.0999755859375,617.7000122070312,628.5499877929688,623.7000122070312,592.8499755859375,594.0999755859375,581.0999755859375,585.25,584.0999755859375,589.3499755859375,590.8499755859375,597.3499755859375
NSE_21_EMA_PULLBACK,AIAENG,2026-01-12,BUY,3986.800048828125,3936.9325981734432,3774.9100048828127,3375.2587561035157,55.40672877871316,45546.0,84957.25,0.5361049233585127,4.363473935806486,1.2666574652006484,None,0,338707568.4483032,2026-06-01,4522.7001953125,91,13.441861641440905,5.500653309477755,-7.993878480701666,3905.10009765625,-2.049261316626345,3740.60009765625,-6.17537744949719,3951.10009765625,-0.8954537657931604,4001.199951171875,0.36118947946693963,3905.10009765625,3935.39990234375,3948.0,3865.89990234375,3740.60009765625,3721.300048828125,3758.199951171875,3729.89990234375,3842.10009765625,3907.199951171875,3999.89990234375,3989.0,4016.199951171875,4039.699951171875,4088.5,3967.0,3882.699951171875,4070.39990234375,4108.39990234375,4026.199951171875,3951.10009765625,3861.800048828125,3867.10009765625,3945.0,4021.5,3960.199951171875,3949.0,3833.699951171875,3859.60009765625,3912.10009765625
NSE_21_EMA_PULLBACK,APLAPOLLO,2026-01-12,BUY,1904.800048828125,1877.174475932935,1802.1640014648438,1718.178501586914,58.099295832180474,561236.0,584742.5,0.9598002539579388,4.459041205849236,1.4716571767502051,None,0,1113817542.55188,2026-06-01,1788.300048828125,91,-6.116127520664091,20.82107535431984,-3.034441796853421,1905.199951171875,0.020994452619634733,1906.0,0.06299617498504562,2272.89990234375,19.324855317075833,2143.89990234375,12.552490937971388,1905.199951171875,1934.699951171875,1940.699951171875,1919.699951171875,1906.0,1878.5999755859375,1976.0,2000.0999755859375,2060.60009765625,2091.0,2053.39990234375,2045.699951171875,2079.300048828125,2137.5,2174.199951171875,2182.10009765625,2198.0,2234.60009765625,2238.699951171875,2280.800048828125,2272.89990234375,2245.89990234375,2217.39990234375,2224.5,2243.89990234375,2203.0,2187.5,2191.5,2195.60009765625,2230.60009765625
NSE_21_EMA_PULLBACK,AUBANK,2026-01-12,BUY,1007.7999877929688,988.5174713078993,953.16,783.9900006103516,63.85039704576524,1409487.0,1990529.85,0.7080963895115664,1.8504148940040273,1.9506500436008378,None,0,2006055958.53154,2026-06-01,969.1500244140625,91,-3.8350827393387577,3.115693963012501,-6.320699839115009,971.9500122070312,-3.5572510438749996,1001.25,-0.6499293383911319,1000.5999755859375,-0.7144286856759062,997.6500244140625,-1.0071406530907148,971.9500122070312,976.3499755859375,1025.4000244140625,1020.9500122070312,1001.25,994.9000244140625,1000.5499877929688,966.0999755859375,963.5499877929688,962.3499755859375,987.9000244140625,982.3499755859375,965.2000122070312,982.2999877929688,980.9500122070312,986.0,991.0499877929688,1005.2999877929688,1001.1500244140625,990.25,1000.5999755859375,994.9000244140625,1010.0,999.75,1022.0499877929688,1017.0499877929688,1029.6500244140625,974.0999755859375,1002.2000122070312,982.0999755859375
NSE_21_EMA_PULLBACK,BANKBARODA,2026-01-12,BUY,302.20001220703125,296.78823594018894,290.71300048828124,255.8466505432129,59.03029692809366,5639635.0,7812443.7,0.7218784821450938,3.0788890191720477,1.8234470277093235,None,0,2360920581.5067444,2026-06-01,264.3500061035156,91,-12.524819515091659,4.715420061014957,-10.489745508452925,301.8500061035156,-0.11581935452598287,302.04998779296875,-0.049644079418408905,289.8500061035156,-4.086699405906999,281.010009765625,-7.011913165274593,301.8500061035156,307.70001220703125,308.25,307.1499938964844,302.04998779296875,299.04998779296875,305.29998779296875,296.1499938964844,302.0,306.20001220703125,302.45001220703125,299.3999938964844,277.6000061035156,285.3999938964844,290.8500061035156,290.45001220703125,289.20001220703125,290.6000061035156,290.3500061035156,291.20001220703125,289.8500061035156,287.45001220703125,292.54998779296875,303.25,305.1499938964844,304.45001220703125,309.04998779296875,313.3500061035156,313.1000061035156,315.8500061035156
NSE_21_EMA_PULLBACK,BHARATFORG,2026-01-12,BUY,1456.5999755859375,1448.356235994383,1415.433994140625,1257.892745361328,55.27858250326753,533588.0,719628.4,0.7414771290293712,3.312314929576004,0.5691790035270321,None,0,1048210709.8709472,2026-06-01,1922.699951171875,91,31.999175023907462,31.051768255466367,-6.171908960653317,1460.300048828125,0.2540212346700812,1394.0999755859375,-4.290814296825627,1726.699951171875,18.543181389062298,1866.199951171875,28.120278899577094,1460.300048828125,1447.199951171875,1457.4000244140625,1415.0999755859375,1394.0999755859375,1380.0,1431.5,1408.800048828125,1418.5,1459.0999755859375,1437.9000244140625,1441.4000244140625,1443.699951171875,1539.0,1591.0,1573.199951171875,1557.5,1590.4000244140625,1614.0,1676.4000244140625,1726.699951171875,1738.800048828125,1727.4000244140625,1751.199951171875,1771.4000244140625,1758.199951171875,1780.0,1832.0,1858.300048828125,1902.0
NSE_21_EMA_PULLBACK,JKTYRE,2026-01-12,BUY,502.29998779296875,494.99668736204603,470.565,379.6242503356934,58.66397544728855,1071753.0,1466272.9,0.7309369217694742,4.269110709535129,1.4754241022992955,None,0,736508859.7711608,2026-06-01,387.0,91,-22.954407842926635,21.819637524312903,-3.9219554386238205,504.20001220703125,0.3782648736287898,499.95001220703125,-0.4678430505767962,582.75,16.01632772489536,419.04998779296875,-16.573761103556482,504.20001220703125,506.1499938964844,503.3999938964844,506.6499938964844,499.95001220703125,510.95001220703125,520.2000122070312,508.04998779296875,510.5,507.20001220703125,504.20001220703125,519.7000122070312,524.5,534.25,546.5,536.0499877929688,541.4500122070312,555.8499755859375,571.6500244140625,604.9000244140625,582.75,587.9500122070312,582.5999755859375,571.4500122070312,567.9500122070312,557.7000122070312,538.2999877929688,532.5499877929688,534.75,535.7999877929688
NSE_21_EMA_PULLBACK_2_0,APLAPOLLO,2026-01-12,BUY,1904.800048828125,1877.174475932935,1802.1640014648438,1718.178501586914,58.099295832180474,561236.0,584742.5,0.9598002539579388,4.459041205849236,1.4716571767502051,"Bullish Engulfing, Hammer near 21 EMA",2,1113817542.55188,2026-06-01,1788.300048828125,91,-6.116127520664091,20.82107535431984,-3.034441796853421,1905.199951171875,0.020994452619634733,1906.0,0.06299617498504562,2272.89990234375,19.324855317075833,2143.89990234375,12.552490937971388,1905.199951171875,1934.699951171875,1940.699951171875,1919.699951171875,1906.0,1878.5999755859375,1976.0,2000.0999755859375,2060.60009765625,2091.0,2053.39990234375,2045.699951171875,2079.300048828125,2137.5,2174.199951171875,2182.10009765625,2198.0,2234.60009765625,2238.699951171875,2280.800048828125,2272.89990234375,2245.89990234375,2217.39990234375,2224.5,2243.89990234375,2203.0,2187.5,2191.5,2195.60009765625,2230.60009765625
